YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2026,01,JAN,2026-01-16,LESB,Son Bonet,Spain,0,0,0,,,
2026,01,JAN,2026-01-16,LESO,San Sebastian,Spain,8,7,15,,,
2026,01,JAN,2026-01-16,LEST,Santiago,Spain,20,20,40,,,
2026,01,JAN,2026-01-16,LETO,Madrid - Torrejon,Spain,7,8,15,,,
2026,01,JAN,2026-01-16,LEVC,Valencia,Spain,109,110,219,,,
2026,01,JAN,2026-01-16,LEVD,Valladolid,Spain,3,3,6,,,
2026,01,JAN,2026-01-16,LEVT,Vitoria,Spain,21,23,44,,,
2026,01,JAN,2026-01-16,LEVX,Vigo,Spain,12,13,25,,,
2026,01,JAN,2026-01-16,LEXJ,Santander,Spain,8,7,15,,,
2026,01,JAN,2026-01-16,LEZG,Zaragoza,Spain,17,16,33,,,
2026,01,JAN,2026-01-16,LEZL,Sevilla,Spain,93,93,186,,,
2026,01,JAN,2026-01-16,ESGG,Göteborg,Sweden,54,56,110,54,56,110
2026,01,JAN,2026-01-16,ESSA,Stockholm - Arlanda,Sweden,250,253,503,249,253,502
2026,01,JAN,2026-01-16,ESSB,Stockholm - Bromma,Sweden,16,15,31,,,
2026,01,JAN,2026-01-16,LSGG,Geneva,Switzerland,245,245,490,244,243,487
2026,01,JAN,2026-01-16,LSGS,Sion,Switzerland,13,17,30,,,
2026,01,JAN,2026-01-16,LSZH,Zürich,Switzerland,328,315,643,326,315,641
2026,01,JAN,2026-01-16,LTAC,Ankara - Esenboğa,Türkiye,143,140,283,,,
2026,01,JAN,2026-01-16,LTAI,Antalya,Türkiye,109,110,219,,,
2026,01,JAN,2026-01-16,LTBA,Istanbul - Atatürk,Türkiye,18,23,41,,,
2026,01,JAN,2026-01-16,LTBJ,Izmir - Adnan Menderes,Türkiye,110,102,212,,,
2026,01,JAN,2026-01-16,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,384,382,766,,,
2026,01,JAN,2026-01-16,LTFM,Istanbul,Türkiye,757,745,1502,,,
2026,01,JAN,2026-01-16,EGAA,Belfast - Aldergrove,United Kingdom,67,71,138,,,
2026,01,JAN,2026-01-16,EGAC,Belfast - City Airport,United Kingdom,41,41,82,,,
2026,01,JAN,2026-01-16,EGAE,Londonderry - Eglinton,United Kingdom,8,8,16,,,
2026,01,JAN,2026-01-16,EGBB,Birmingham,United Kingdom,113,108,221,114,108,222
2026,01,JAN,2026-01-16,EGCC,Manchester,United Kingdom,246,247,493,246,245,491
2026,01,JAN,2026-01-16,EGGD,Bristol,United Kingdom,77,78,155,77,78,155
2026,01,JAN,2026-01-16,EGGW,London - Luton,United Kingdom,171,167,338,171,167,338
2026,01,JAN,2026-01-16,EGHI,Southampton,United Kingdom,29,30,59,,,
2026,01,JAN,2026-01-16,EGKB,Biggin Hill,United Kingdom,31,27,58,,,
2026,01,JAN,2026-01-16,EGKK,London - Gatwick,United Kingdom,265,256,521,265,256,521
2026,01,JAN,2026-01-16,EGLC,London - City,United Kingdom,70,73,143,,,
2026,01,JAN,2026-01-16,EGLF,Farnborough,United Kingdom,34,32,66,,,
2026,01,JAN,2026-01-16,EGLL,London - Heathrow,United Kingdom,641,643,1284,640,642,1282
2026,01,JAN,2026-01-16,EGNT,Newcastle,United Kingdom,51,47,98,51,47,98
2026,01,JAN,2026-01-16,EGNX,East Midlands,United Kingdom,59,62,121,,,
2026,01,JAN,2026-01-16,EGPD,Aberdeen,United Kingdom,48,49,97,,,
2026,01,JAN,2026-01-16,EGPF,Glasgow,United Kingdom,96,95,191,,,
2026,01,JAN,2026-01-16,EGPH,Edinburgh,United Kingdom,148,148,296,148,148,296
2026,01,JAN,2026-01-16,EGSS,London - Stansted,United Kingdom,242,246,488,242,247,489
2026,01,JAN,2026-01-17,LATI,Tirana,Albania,68,70,138,,,
2026,01,JAN,2026-01-17,UDYZ,Yerevan,Armenia,49,47,96,,,
2026,01,JAN,2026-01-17,LOWG,Graz,Austria,10,6,16,,,
2026,01,JAN,2026-01-17,LOWI,Innsbruck,Austria,66,64,130,,,
2026,01,JAN,2026-01-17,LOWK,Klagenfurt,Austria,4,4,8,,,
2026,01,JAN,2026-01-17,LOWL,Linz,Austria,5,7,12,,,
2026,01,JAN,2026-01-17,LOWS,Salzburg,Austria,88,85,173,,,
2026,01,JAN,2026-01-17,LOWW,Vienna,Austria,214,218,432,213,217,430
2026,01,JAN,2026-01-17,EBAW,Antwerp,Belgium,10,11,21,,,
2026,01,JAN,2026-01-17,EBBR,Brussels,Belgium,178,183,361,179,184,363
2026,01,JAN,2026-01-17,EBCI,Brussels - Charleroi,Belgium,80,81,161,,,
2026,01,JAN,2026-01-17,EBLG,Liège,Belgium,35,28,63,,,
2026,01,JAN,2026-01-17,EBOS,Ostend-Bruges,Belgium,4,4,8,,,
2026,01,JAN,2026-01-17,LQSA,Sarajevo,Bosnia and Herzegovina,6,4,10,,,
2026,01,JAN,2026-01-17,LBSF,Sofia,Bulgaria,76,75,151,,,
2026,01,JAN,2026-01-17,LDZA,Zagreb,Croatia,48,49,97,47,46,93
2026,01,JAN,2026-01-17,LCLK,Larnaca,Cyprus,64,62,126,,,
2026,01,JAN,2026-01-17,LCPH,Paphos,Cyprus,26,23,49,,,
2026,01,JAN,2026-01-17,LKMT,Ostrava,Czech Republic,4,2,6,,,
2026,01,JAN,2026-01-17,LKPR,Prague,Czech Republic,119,119,238,119,117,236
2026,01,JAN,2026-01-17,LKTB,Brno-Tuřany,Czech Republic,5,6,11,,,
2026,01,JAN,2026-01-17,EKCH,Copenhagen - Kastrup,Denmark,271,267,538,270,267,537
2026,01,JAN,2026-01-17,EETN,Tallinn,Estonia,44,40,84,44,40,84
2026,01,JAN,2026-01-17,EETU,Tartu,Estonia,1,0,1,,,
2026,01,JAN,2026-01-17,EFHK,Helsinki - Vantaa,Finland,193,187,380,193,187,380
2026,01,JAN,2026-01-17,LFBA,Agen-La Garenne,France,0,0,0,,,
2026,01,JAN,2026-01-17,LFBD,Bordeaux-Mérignac,France,39,35,74,,,
2026,01,JAN,2026-01-17,LFBH,La Rochelle-Ile de Ré,France,1,2,3,,,
2026,01,JAN,2026-01-17,LFBL,Limoges-Bellegarde,France,0,1,1,,,
2026,01,JAN,2026-01-17,LFBO,Toulouse-Blagnac,France,62,60,122,58,55,113
2026,01,JAN,2026-01-17,LFBP,Pau-Pyrénées,France,9,8,17,,,
2026,01,JAN,2026-01-17,LFBT,Tarbes-Lourdes Pyrénées,France,3,3,6,,,
2026,01,JAN,2026-01-17,LFBZ,Biarritz-Bayonne-Anglet,France,10,7,17,,,
2026,01,JAN,2026-01-17,LFCR,Rodez-Marcillac,France,1,1,2,,,
2026,01,JAN,2026-01-17,LFJL,Metz-Nancy-Lorraine,France,1,1,2,,,
2026,01,JAN,2026-01-17,LFJR,Angers-Marcé,France,0,0,0,,,
2026,01,JAN,2026-01-17,LFKB,Bastia-Poretta,France,12,12,24,,,
2026,01,JAN,2026-01-17,LFKC,Calvi-Sainte-Catherine,France,4,4,8,,,
2026,01,JAN,2026-01-17,LFKF,Figari-Sud Corse,France,3,3,6,,,
2026,01,JAN,2026-01-17,LFKJ,Ajaccio-Napoléon-Bonaparte,France,9,9,18,,,
2026,01,JAN,2026-01-17,LFLB,Chambéry-Aix-les-Bains,France,48,44,92,,,
2026,01,JAN,2026-01-17,LFLC,Clermont-Ferrand-Auvergne,France,2,2,4,,,
2026,01,JAN,2026-01-17,LFLI,Annemasse,France,0,1,1,,,
2026,01,JAN,2026-01-17,LFLL,Lyon-Saint-Exupéry,France,110,109,219,111,109,220
2026,01,JAN,2026-01-17,LFLP,Annecy-Meythet,France,0,1,1,,,
2026,01,JAN,2026-01-17,LFLS,Grenoble-Isère,France,45,39,84,,,
2026,01,JAN,2026-01-17,LFLX,Châteauroux-Déols,France,1,3,4,,,
2026,01,JAN,2026-01-17,LFLY,Lyon-Bron,France,5,6,11,,,
2026,01,JAN,2026-01-17,LFMD,Cannes-Mandelieu,France,4,4,8,,,
2026,01,JAN,2026-01-17,LFMH,Saint-Etienne-Bouthéon,France,0,0,0,,,
2026,01,JAN,2026-01-17,LFMI,Istres-Le Tubé,France,0,1,1,,,
2026,01,JAN,2026-01-17,LFMK,Carcassonne-Salvaza,France,3,3,6,,,
2026,01,JAN,2026-01-17,LFML,Marseille-Provence,France,84,81,165,84,81,165
2026,01,JAN,2026-01-17,LFMN,Nice-Côte d’Azur,France,115,104,219,115,104,219
2026,01,JAN,2026-01-17,LFMP,Perpignan-Rivesaltes,France,3,3,6,,,
2026,01,JAN,2026-01-17,LFMT,Montpellier-Méditerranée,France,12,13,25,,,
2026,01,JAN,2026-01-17,LFMU,Béziers-Vias,France,0,0,0,,,
2026,01,JAN,2026-01-17,LFMV,Avignon-Caumont,France,5,7,12,,,
2026,01,JAN,2026-01-17,LFOB,Beauvais-Tillé,France,36,36,72,,,
2026,01,JAN,2026-01-17,LFOH,Le Havre-Octeville,France,0,1,1,,,
2026,01,JAN,2026-01-17,LFOK,Châlons-Vatry,France,6,4,10,,,
2026,01,JAN,2026-01-17,LFOP,Rouen,France,2,3,5,,,
2026,01,JAN,2026-01-17,LFOT,Tours-Val de Loire,France,1,0,1,,,
2026,01,JAN,2026-01-17,LFPB,Paris - Le Bourget,France,45,57,102,,,
2026,01,JAN,2026-01-17,LFPG,Paris - Charles-de-Gaulle,France,558,549,1107,555,549,1104
2026,01,JAN,2026-01-17,LFPN,Toussus-le-Noble,France,8,6,14,,,
2026,01,JAN,2026-01-17,LFPO,Paris - Orly,France,229,226,455,,,
2026,01,JAN,2026-01-17,LFQQ,Lille-Lesquin,France,16,13,29,,,
2026,01,JAN,2026-01-17,LFRB,Brest-Bretagne,France,11,11,22,,,
2026,01,JAN,2026-01-17,LFRD,Dinard-Pleurtuit-Saint-Malo,France,6,6,12,,,
2026,01,JAN,2026-01-17,LFRG,Deauville-Normandie,France,2,2,4,,,
2026,01,JAN,2026-01-17,LFRH,Lorient-Lann Bihoué,France,1,2,3,,,
2026,01,JAN,2026-01-17,LFRM,Le Mans,France,1,0,1,,,
2026,01,JAN,2026-01-17,LFRN,Rennes-Saint-Jacques,France,4,6,10,,,
2026,01,JAN,2026-01-17,LFRQ,Quimper-Pluguffan,France,1,1,2,,,
2026,01,JAN,2026-01-17,LFRS,Nantes-Atlantique,France,43,42,85,,,
2026,01,JAN,2026-01-17,LFRZ,Saint-Nazaire-Montoir,France,1,1,2,,,
2026,01,JAN,2026-01-17,LFSB,Bâle-Mulhouse,France,64,63,127,63,62,125
2026,01,JAN,2026-01-17,LFSL,Brive-Souillac,France,0,1,1,,,
2026,01,JAN,2026-01-17,LFST,Strasbourg-Entzheim,France,5,5,10,,,
2026,01,JAN,2026-01-17,LFTH,Hyères-Le Palyvestre,France,2,2,4,,,
2026,01,JAN,2026-01-17,LFTW,Nîmes-Garons,France,4,3,7,,,
2026,01,JAN,2026-01-17,UGKO,Kutaisi,Georgia,13,13,26,,,
2026,01,JAN,2026-01-17,UGSB,Batumi,Georgia,12,10,22,12,10,22
2026,01,JAN,2026-01-17,UGTB,Tbilisi,Georgia,72,71,143,70,71,141
2026,01,JAN,2026-01-17,EDDB,Berlin - Brandenburg,Germany,160,156,316,160,155,315
2026,01,JAN,2026-01-17,EDDC,Dresden,Germany,7,6,13,,,
2026,01,JAN,2026-01-17,EDDE,Erfurt,Germany,1,0,1,1,0,1
2026,01,JAN,2026-01-17,EDDF,Frankfurt,Germany,500,499,999,500,499,999
2026,01,JAN,2026-01-17,EDDG,Muenster-Osnabrueck,Germany,18,20,38,24,27,51
2026,01,JAN,2026-01-17,EDDH,Hamburg,Germany,105,107,212,105,106,211
2026,01,JAN,2026-01-17,EDDK,Cologne-Bonn,Germany,71,72,143,,,
2026,01,JAN,2026-01-17,EDDL,Dusseldorf,Germany,127,133,260,127,131,258
2026,01,JAN,2026-01-17,EDDM,Munich,Germany,318,329,647,318,329,647
2026,01,JAN,2026-01-17,EDDN,Nuremberg,Germany,37,37,74,,,
2026,01,JAN,2026-01-17,EDDP,Leipzig-Halle,Germany,61,47,108,60,45,105
2026,01,JAN,2026-01-17,EDDR,Saarbruecken,Germany,2,2,4,,,
2026,01,JAN,2026-01-17,EDDS,Stuttgart,Germany,70,71,141,71,72,143
2026,01,JAN,2026-01-17,EDDV,Hanover,Germany,43,44,87,39,42,81
2026,01,JAN,2026-01-17,EDDW,Bremen,Germany,21,20,41,,,
2026,01,JAN,2026-01-17,LGAV,Athens,Greece,233,227,460,233,227,460
2026,01,JAN,2026-01-17,LGIR,Heraklion,Greece,25,21,46,,,
2026,01,JAN,2026-01-17,LGKO,Kos,Greece,9,9,18,,,
2026,01,JAN,2026-01-17,LGMK,Mikonos,Greece,4,4,8,,,
2026,01,JAN,2026-01-17,LGPZ,Aktion,Greece,1,1,2,,,
2026,01,JAN,2026-01-17,LGRP,Rodos,Greece,13,13,26,,,
2026,01,JAN,2026-01-17,LGSA,Khania - Souda,Greece,11,11,22,,,
2026,01,JAN,2026-01-17,LGTS,Thessaloniki,Greece,57,57,114,,,
2026,01,JAN,2026-01-17,LHBP,Budapest - Ferihegy,Hungary,142,138,280,,,
2026,01,JAN,2026-01-17,BIKF,Keflavik,Iceland,67,64,131,68,63,131
2026,01,JAN,2026-01-17,EICK,Cork,Ireland,32,30,62,32,30,62
2026,01,JAN,2026-01-17,EIDL,Donegal,Ireland,2,2,4,,,
2026,01,JAN,2026-01-17,EIDW,Dublin,Ireland,321,316,637,322,316,638
2026,01,JAN,2026-01-17,EIKN,Connaught,Ireland,4,4,8,,,
2026,01,JAN,2026-01-17,EIKY,Kerry - Farranfore,Ireland,7,7,14,,,
2026,01,JAN,2026-01-17,EINN,Shannon,Ireland,19,16,35,,,
2026,01,JAN,2026-01-17,EIWF,Waterford,Ireland,0,0,0,,,
2026,01,JAN,2026-01-17,EIWT,Weston,Ireland,4,3,7,,,
2026,01,JAN,2026-01-17,LLBG,Tel Aviv - Ben Gurion International,Israel,124,130,254,,,
2026,01,JAN,2026-01-17,LIBR,Brindisi,Italy,20,19,39,,,
2026,01,JAN,2026-01-17,LICC,Catania,Italy,66,65,131,66,65,131
2026,01,JAN,2026-01-17,LICJ,Palermo Falcone-Borsellino,Italy,53,55,108,,,
2026,01,JAN,2026-01-17,LIMC,Milan - Malpensa,Italy,222,216,438,222,216,438
2026,01,JAN,2026-01-17,LIME,Bergamo,Italy,116,118,234,117,118,235
2026,01,JAN,2026-01-17,LIMF,Torino Caselle,Italy,77,72,149,77,72,149
2026,01,JAN,2026-01-17,LIML,Milan - Linate,Italy,124,127,251,125,128,253
2026,01,JAN,2026-01-17,LIPE,Bologna,Italy,72,71,143,,,
2026,01,JAN,2026-01-17,LIPH,Treviso,Italy,29,30,59,,,
2026,01,JAN,2026-01-17,LIPZ,Venice,Italy,80,83,163,,,
2026,01,JAN,2026-01-17,LIRA,Rome - Ciampino,Italy,45,49,94,46,50,96
2026,01,JAN,2026-01-17,LIRF,Rome - Fiumicino,Italy,327,326,653,326,327,653
2026,01,JAN,2026-01-17,LIRN,Naples,Italy,74,74,148,,,
2026,01,JAN,2026-01-17,LIRP,Pisa San Giusto,Italy,26,29,55,,,
2026,01,JAN,2026-01-17,EVRA,Riga,Latvia,59,60,119,,,
2026,01,JAN,2026-01-17,EYKA,Kaunas,Lithuania,8,7,15,,,
2026,01,JAN,2026-01-17,EYPA,Palanga,Lithuania,7,6,13,,,
2026,01,JAN,2026-01-17,EYSA,Siauliai,Lithuania,2,3,5,,,
2026,01,JAN,2026-01-17,EYVI,Vilnius,Lithuania,45,47,92,,,
2026,01,JAN,2026-01-17,ELLX,Luxembourg,Luxembourg,64,55,119,64,55,119
2026,01,JAN,2026-01-17,LMML,Malta,Malta,79,81,160,,,
2026,01,JAN,2026-01-17,LUKK,Chișinău,Moldova,55,51,106,,,
2026,01,JAN,2026-01-17,LYPG,Podgorica,Montenegro,14,12,26,,,
2026,01,JAN,2026-01-17,GMAD,Al Massira,Morocco,49,45,94,,,
2026,01,JAN,2026-01-17,GMFF,Saïss,Morocco,21,20,41,,,
2026,01,JAN,2026-01-17,GMME,Rabat-Salé,Morocco,32,39,71,,,
2026,01,JAN,2026-01-17,GMMN,Mohammed V International,Morocco,141,151,292,,,
2026,01,JAN,2026-01-17,GMMX,Menara,Morocco,113,116,229,,,
2026,01,JAN,2026-01-17,GMTT,Ibn Batouta,Morocco,23,23,46,,,
2026,01,JAN,2026-01-17,EHAM,Amsterdam - Schiphol,Netherlands,523,533,1056,523,533,1056
2026,01,JAN,2026-01-17,EHBK,Maastricht-Aachen,Netherlands,4,2,6,,,
2026,01,JAN,2026-01-17,EHGG,Groningen,Netherlands,5,6,11,,,
2026,01,JAN,2026-01-17,EHLE,Lelystad,Netherlands,3,3,6,,,
2026,01,JAN,2026-01-17,EHRD,Rotterdam,Netherlands,30,31,61,,,
2026,01,JAN,2026-01-17,ENAL,Alesund,Norway,5,5,10,,,
2026,01,JAN,2026-01-17,ENAN,Andenes,Norway,1,0,1,,,
2026,01,JAN,2026-01-17,ENAT,Alta,Norway,5,6,11,,,
2026,01,JAN,2026-01-17,ENBL,Forde Bringeland,Norway,2,2,4,,,
2026,01,JAN,2026-01-17,ENBN,Bronnoysund Bronnoy,Norway,2,3,5,,,
2026,01,JAN,2026-01-17,ENBO,Bodø,Norway,17,16,33,,,
2026,01,JAN,2026-01-17,ENBR,Bergen,Norway,53,57,110,53,57,110
2026,01,JAN,2026-01-17,ENCN,Kristiansand Kjevik,Norway,9,5,14,,,
2026,01,JAN,2026-01-17,ENDU,Bardufoss,Norway,0,0,0,,,
2026,01,JAN,2026-01-17,ENEV,Harstad - Narvik Evenes,Norway,7,7,14,,,
2026,01,JAN,2026-01-17,ENFL,Florø,Norway,2,1,3,,,
2026,01,JAN,2026-01-17,ENGM,Oslo - Gardermoen,Norway,141,145,286,140,145,285
2026,01,JAN,2026-01-17,ENHD,Haugesund,Norway,2,1,3,,,
2026,01,JAN,2026-01-17,ENHF,Hammerfest,Norway,5,5,10,,,
2026,01,JAN,2026-01-17,ENKB,Kristiansund Kvernberget,Norway,6,5,11,,,
2026,01,JAN,2026-01-17,ENKR,Kirkenes Høybuktmoen,Norway,3,2,5,,,
2026,01,JAN,2026-01-17,ENLK,Leknes,Norway,4,4,8,,,
2026,01,JAN,2026-01-17,ENMH,Mehamn,Norway,2,2,4,,,
2026,01,JAN,2026-01-17,ENML,Molde Årø,Norway,1,0,1,,,
2026,01,JAN,2026-01-17,ENMS,Mosjøen Kjærstad,Norway,1,0,1,,,
2026,01,JAN,2026-01-17,ENNA,Lakselv Banak,Norway,2,1,3,,,
2026,01,JAN,2026-01-17,ENNM,Namsos Høknesøra,Norway,1,1,2,,,
2026,01,JAN,2026-01-17,ENOV,Orsta¿Volda Hovden,Norway,6,5,11,,,
2026,01,JAN,2026-01-17,ENRA,Mo i Rana Røssvoll,Norway,2,1,3,,,
2026,01,JAN,2026-01-17,ENRM,Rorvik Ryum,Norway,2,1,3,,,
2026,01,JAN,2026-01-17,ENRS,Rost,Norway,1,1,2,,,
2026,01,JAN,2026-01-17,ENSB,Svalbard Longyear,Norway,1,1,2,,,
2026,01,JAN,2026-01-17,ENSD,Sandane  Anda,Norway,5,4,9,,,
2026,01,JAN,2026-01-17,ENSG,Sogndal Haukåsen,Norway,1,1,2,,,
2026,01,JAN,2026-01-17,ENSH,Svolvær Helle,Norway,3,3,6,,,
2026,01,JAN,2026-01-17,ENSK,Stokmarknes Skagen,Norway,3,3,6,,,
2026,01,JAN,2026-01-17,ENSS,Vardø Svartnes,Norway,0,0,0,,,
2026,01,JAN,2026-01-17,ENST,Sandnessjøen Stokka,Norway,3,2,5,,,
2026,01,JAN,2026-01-17,ENTC,Tromsø,Norway,44,46,90,,,
2026,01,JAN,2026-01-17,ENVA,Trondheim,Norway,26,26,52,26,26,52
2026,01,JAN,2026-01-17,ENVD,Vadsø,Norway,3,2,5,,,
2026,01,JAN,2026-01-17,ENVR,Værøy,Norway,1,1,2,,,
2026,01,JAN,2026-01-17,ENZV,Stavanger,Norway,32,32,64,32,32,64
2026,01,JAN,2026-01-17,EPBY,Bydgoszcz,Poland,4,3,7,,,
2026,01,JAN,2026-01-17,EPGD,Gdansk,Poland,50,49,99,,,
2026,01,JAN,2026-01-17,EPKK,Krakow - Balice,Poland,88,88,176,,,
2026,01,JAN,2026-01-17,EPKT,Katowice - Pyrzowice,Poland,44,47,91,,,
2026,01,JAN,2026-01-17,EPLB,Lublin,Poland,7,8,15,,,
2026,01,JAN,2026-01-17,EPLL,Lodz - Lublinek,Poland,10,10,20,,,
2026,01,JAN,2026-01-17,EPMO,Warszawa - Modlin,Poland,26,24,50,,,
2026,01,JAN,2026-01-17,EPPO,Poznan - Lawica,Poland,35,30,65,,,
2026,01,JAN,2026-01-17,EPRA,Radom,Poland,1,1,2,,,
2026,01,JAN,2026-01-17,EPRZ,Rzeszow - Jasionka,Poland,17,18,35,,,
2026,01,JAN,2026-01-17,EPSC,Szczecin - Goleniów,Poland,5,5,10,,,
2026,01,JAN,2026-01-17,EPSY,Olsztyn-Mazury,Poland,2,3,5,,,
2026,01,JAN,2026-01-17,EPWA,Warszawa - Chopina,Poland,223,237,460,,,
2026,01,JAN,2026-01-17,EPWR,Wroclaw - Strachowice,Poland,42,42,84,,,
2026,01,JAN,2026-01-17,LPAZ,Santa Maria,Portugal,1,1,2,,,
2026,01,JAN,2026-01-17,LPCS,Cascais,Portugal,6,5,11,,,
2026,01,JAN,2026-01-17,LPFL,Flores,Portugal,1,1,2,,,
2026,01,JAN,2026-01-17,LPFR,Faro,Portugal,41,45,86,41,44,85
2026,01,JAN,2026-01-17,LPHR,Horta,Portugal,4,4,8,,,
2026,01,JAN,2026-01-17,LPMA,Madeira,Portugal,50,50,100,,,
2026,01,JAN,2026-01-17,LPPD,Ponta Delgada,Portugal,22,23,45,,,
2026,01,JAN,2026-01-17,LPPR,Porto,Portugal,95,99,194,95,99,194
2026,01,JAN,2026-01-17,LPPS,Porto Santo,Portugal,3,3,6,,,
2026,01,JAN,2026-01-17,LPPT,Lisbon,Portugal,268,270,538,268,270,538
2026,01,JAN,2026-01-17,LWSK,Skopje,Republic of North Macedonia,33,31,64,,,
2026,01,JAN,2026-01-17,LRBS,Bucharest - Băneasa,Romania,17,16,33,,,
2026,01,JAN,2026-01-17,LROP,Bucharest - Otopeni,Romania,135,133,268,,,
2026,01,JAN,2026-01-17,LYBE,Belgrade - Nikola Tesla,Serbia,91,89,180,,,
2026,01,JAN,2026-01-17,LZIB,Bratislava,Slovakia,25,24,49,25,24,49
2026,01,JAN,2026-01-17,LJLJ,Ljubljana,Slovenia,19,17,36,19,17,36
2026,01,JAN,2026-01-17,LJPZ,Portorož,Slovenia,1,1,2,,,
2026,01,JAN,2026-01-17,GCFV,Fuerteventura,Spain,91,91,182,,,
2026,01,JAN,2026-01-17,GCGM,La Gomera,Spain,4,4,8,,,
2026,01,JAN,2026-01-17,GCHI,Hierro,Spain,6,6,12,,,
2026,01,JAN,2026-01-17,GCLA,La Palma,Spain,39,38,77,,,
2026,01,JAN,2026-01-17,GCLP,Gran Canaria,Spain,239,243,482,,,
2026,01,JAN,2026-01-17,GCRR,Lanzarote,Spain,115,115,230,,,
2026,01,JAN,2026-01-17,GCTS,Tenerife Sur - Reina Sofia,Spain,157,156,313,,,
2026,01,JAN,2026-01-17,GCXO,Tenerife North,Spain,108,104,212,,,
2026,01,JAN,2026-01-17,GEML,Melilla,Spain,14,14,28,,,
2026,01,JAN,2026-01-17,LEAB,Albacete,Spain,0,0,0,,,
2026,01,JAN,2026-01-17,LEAL,Alicante,Spain,117,114,231,,,
2026,01,JAN,2026-01-17,LEAM,Almeria,Spain,7,6,13,,,
2026,01,JAN,2026-01-17,LEAS,Asturias,Spain,17,17,34,,,
2026,01,JAN,2026-01-17,LEBA,Cordoba,Spain,2,2,4,,,
2026,01,JAN,2026-01-17,LEBB,Bilbao,Spain,38,38,76,,,
2026,01,JAN,2026-01-17,LEBG,Burgos,Spain,0,0,0,,,
2026,01,JAN,2026-01-17,LEBL,Barcelona,Spain,312,316,628,,,
2026,01,JAN,2026-01-17,LEBZ,Badajoz,Spain,4,4,8,,,
2026,01,JAN,2026-01-17,LECO,La Coruna,Spain,11,11,22,,,
2026,01,JAN,2026-01-17,LECU,Madrid - Cuatro Viento,Spain,2,0,2,,,
2026,01,JAN,2026-01-17,LEGE,Gerona,Spain,6,6,12,,,
2026,01,JAN,2026-01-17,LEGR,Granada,Spain,10,11,21,,,
2026,01,JAN,2026-01-17,LEGT,Madrid - Getafe,Spain,1,1,2,,,
2026,01,JAN,2026-01-17,LEIB,Ibiza,Spain,34,34,68,,,
2026,01,JAN,2026-01-17,LEJR,Jerez De La Frontera,Spain,20,19,39,,,
2026,01,JAN,2026-01-17,LELL,Sabadell,Spain,0,0,0,,,
2026,01,JAN,2026-01-17,LELN,Leon,Spain,1,1,2,,,
2026,01,JAN,2026-01-17,LEMD,Madrid - Barajas,Spain,514,523,1037,,,
2026,01,JAN,2026-01-17,LEMG,Málaga,Spain,150,149,299,,,
2026,01,JAN,2026-01-17,LEMH,Mahon,Spain,23,25,48,,,
2026,01,JAN,2026-01-17,LEMI,Región de Murcia International Airport,Spain,6,7,13,,,
2026,01,JAN,2026-01-17,LEPA,Palma de Mallorca,Spain,119,113,232,,,
2026,01,JAN,2026-01-17,LEPP,Noain Pamplona,Spain,5,5,10,,,
2026,01,JAN,2026-01-17,LERS,Reus,Spain,2,2,4,,,
2026,01,JAN,2026-01-17,LERT,Rota,Spain,1,0,1,,,
2026,01,JAN,2026-01-17,LESA,Salamanca Matalan,Spain,0,1,1,,,
2026,01,JAN,2026-01-17,LESB,Son Bonet,Spain,0,1,1,,,
2026,01,JAN,2026-01-17,LESO,San Sebastian,Spain,4,5,9,,,
2026,01,JAN,2026-01-17,LEST,Santiago,Spain,9,9,18,,,
2026,01,JAN,2026-01-17,LETO,Madrid - Torrejon,Spain,0,0,0,,,
2026,01,JAN,2026-01-17,LEVC,Valencia,Spain,76,76,152,,,
2026,01,JAN,2026-01-17,LEVD,Valladolid,Spain,1,3,4,,,
2026,01,JAN,2026-01-17,LEVT,Vitoria,Spain,2,3,5,,,
2026,01,JAN,2026-01-17,LEVX,Vigo,Spain,9,9,18,,,
2026,01,JAN,2026-01-17,LEXJ,Santander,Spain,10,10,20,,,
2026,01,JAN,2026-01-17,LEZG,Zaragoza,Spain,15,15,30,,,
2026,01,JAN,2026-01-17,LEZL,Sevilla,Spain,70,69,139,,,
2026,01,JAN,2026-01-17,ESGG,Göteborg,Sweden,50,50,100,50,50,100
2026,01,JAN,2026-01-17,ESSA,Stockholm - Arlanda,Sweden,141,149,290,141,149,290
2026,01,JAN,2026-01-17,ESSB,Stockholm - Bromma,Sweden,4,3,7,,,
2026,01,JAN,2026-01-17,LSGG,Geneva,Switzerland,263,256,519,262,255,517
2026,01,JAN,2026-01-17,LSGS,Sion,Switzerland,11,12,23,,,
2026,01,JAN,2026-01-17,LSZH,Zürich,Switzerland,290,298,588,290,297,587
2026,01,JAN,2026-01-17,LTAC,Ankara - Esenboğa,Türkiye,128,131,259,,,
2026,01,JAN,2026-01-17,LTAI,Antalya,Türkiye,118,116,234,,,
2026,01,JAN,2026-01-17,LTBA,Istanbul - Atatürk,Türkiye,35,21,56,,,
2026,01,JAN,2026-01-17,LTBJ,Izmir - Adnan Menderes,Türkiye,100,106,206,,,
